"","lr_stat","p_value"
"327",7.57510563157937,0.37154561554595
"328",21.0692148946674,0.00366904810159482
"329",30.4980779546715,7.69225260382427e-05
"330",25.3433356879558,0.000659444393387699
"331",23.9837244346273,0.00114688037891212
"332",30.4976850733456,7.69353264385154e-05
"333",33.2710640822485,2.35685869987462e-05
"334",33.2710644969354,2.35685828012909e-05
"335",22.5967802576311,0.00200311024716181
"336",33.2710646655719,2.3568581094355e-05
"337",18.6357629687527,0.00940825555015932
"338",28.1343046723618,0.000207904223255296
"339",11.4154082020519,0.121497562545767
"340",33.271064596874,2.35685817897144e-05
"341",23.905696169752,0.00118365800620693
"342",33.271064596874,2.35685817897144e-05
"343",25.3622470974935,0.000654359059413626
"344",23.999033447554,0.00113979696002938
"345",33.2710643505574,2.35685842829267e-05
"346",33.2710644827925,2.35685829444459e-05
"347",12.8826518959726,0.0750197002644328
"348",30.4973645274697,7.69457716471112e-05
"349",30.4980446168801,7.69236121295812e-05
"350",30.4978519076557,7.69298905811556e-05
"351",33.2710644969354,2.35685828012909e-05
"352",13.1335673239687,0.0689201525842672
"353",25.362474733712,0.0006542980821869
"354",33.2710646647769,2.35685811024023e-05
"355",25.998388110687,0.000504002699110207
"356",22.8675888264677,0.001797498265486
"357",33.2710645960396,2.35685817981599e-05
"358",30.4976850733456,7.69353264385154e-05
"359",33.271064393127,2.35685838520388e-05
"360",14.1538138783784,0.0485122830481504
"361",27.7251930201995,0.000246581940436534
"362",33.2710639992983,2.35685878383669e-05
"363",11.4060319641831,0.121862588516445
"364",11.0266273546071,0.137461758417573
"365",30.4976850733456,7.69353264385154e-05
"366",25.998761485421,0.00050392528523635
"367",17.0017715026724,0.0173847631486964
"368",12.527670901368,0.0844876934284277
"369",25.3307407092572,0.000662852697762393
"370",33.2710644969354,2.35685828012909e-05
"371",23.4090570936412,0.00144627081399926
"372",33.2710644969354,2.35685828012909e-05
"373",33.2687077401867,2.35924498045491e-05
"374",33.2710645415147,2.35685823500598e-05
"375",30.4976429281408,7.69366996891884e-05
"376",33.2710646422508,2.35685813304108e-05
"377",25.3624616048448,0.000654301598883176
"378",13.1238483633212,0.0691477309864111
"379",33.2710643348218,2.35685844422024e-05
"380",33.2710646422508,2.35685813304108e-05
"381",11.7519116060673,0.10901826214933
"382",26.6787564774268,0.000380681271039191
"383",23.4189279043786,0.00144053524230765
"384",33.2710645618367,2.35685821443611e-05
"385",33.2710646422508,2.35685813304108e-05
"386",9.88730482746339,0.195050270104457
"387",33.2710644448487,2.35685833285116e-05
"388",20.5829720032317,0.00443898593248673
"389",33.2705562417049,2.35737279085861e-05
"390",23.40934306415,0.00144610433353473
"391",16.7611562269886,0.0190029344679974
"392",26.6788083544956,0.000380673105492708
"393",21.6039021296693,0.00297196555115017
"394",20.8542935124226,0.00399189513697099
"395",33.2710646422508,2.35685813304108e-05
"396",8.51720949524466,0.289199918590168
"397",30.4978378822406,7.69303475478376e-05
"398",21.9990312794221,0.0025413910182883
"399",26.7561004334901,0.000368696397554064
"400",33.2710645239751,2.35685825275959e-05
"401",30.4981029382988,7.692171212198e-05
"402",15.9724372336314,0.0253693745431308
"403",15.8668839783583,0.0263607457415429
"404",25.3002447377843,0.000671176859052238
"405",33.2710646422508,2.35685813304108e-05
"406",15.2979645393813,0.0323640644572516
"407",27.7247279177541,0.000246629709430834
"408",12.5868941476571,0.0828365847259909
"409",19.6656016328394,0.00633912376782941
"410",33.2710639472448,2.35685883652516e-05
"411",17.058437883995,0.0170232250400458
